id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
87958881,9992644167451,"Combo 10 Đôi Tất Nữ Hình Gấu Cổ Ngắn Dễ Thương - Kèm Túi ĐựngChất liệu vải mềm, nhẹ, co giãn 4 chiều, thấm hút mồ hôi, bền màuForm chuẩn, thiết kế tinh tếTất có độ đàn hồi cao, phần chu...",49000,59000,,10000.0,17.0,76.0,,available,,1000.0,1000.0,"[Tất Nữ,Vớ Nữ] Combo 10 Đôi Tất Nữ Hình Gấu Cổ Ngắn Dễ Thương - Kèm Túi Đựng - TiMa.LaLa",4539407.0,TiMa.lala
150604747,7837296328927,"CHẤT LIỆU GỌNG : nhựa cao cấp , càng nhựa-------------------------Khung gọng kính và càng kính được thiết kế bằng chất liệu nhựa cao cấp, tạo sự nhẹ nhàng thoải mái cho cho người đeo , dù có có xuy...",239200,299000,,59800.0,20.0,6.0,,available,,1000.0,1000.0,Gọng kính 8085 nhựa cao cấp siêu bền thời trang nam nữ OURESS,5032675.0,OURESS
144259235,3494553290225,"       Thông tin sản phẩm :   - Độ từ +0.5- +4.0   -Fom kính :đẹp ,đeo vào khớp khuôn mặt người việt   -Sản phẩm do chính tay shop tự chụp (theo đánh giá của shop là hàng chất lượng   -Sản phẩ...",89000,89000,,,,38.0,,available,,1000.0,1000.0,Kính lão gọng gập hộp vàng dành cho nam và nữ kiểu dáng from đẹp có độ từ 0.5-4.0,111461.0,OEM
48757147,6133226796908,...,19000,19000,,,,11.0,,available,,1000.0,1000.0,Kẹp tóc 3 răng màu đen - Combo 2 sp,111461.0,OEM
148848703,2706272092191,"- Với thiết kế dễ thương xinh xắn, sản phẩm sẽ là món quà cho mọi người, đặt biệt là  các bạn nữ cũng như các bé gái yêu thích trong mùa giáng sinh này.- Sản phẩm chất lượng, mẫu mã đa dạng.- Thiết ...",32000,32000,,,,,,available,,1000.0,1000.0,"Băng Đô, Cài Tóc Giáng Sinh, Tuần Lộc Noel Hoạt Tiết Xinh Xắn",111461.0,OEM
49214113,5308892102181,Kẹp Tóc Càng Cua 5 ChấuKẹp Tóc Chắc Chắn Bền BỉChất Nhựa Công Nghệ Nano Siêu Đẹp...,19000,40000,,21000.0,53.0,12.0,,available,,1000.0,1000.0,Combo 3 Kẹp Tóc Càng Cua 5 Chấu Loại Xịn Chắc Chắn Cứng Cáp Giao Mầu Ngẫu Nhiên MP119.3,111461.0,OEM
183378555,4106620651089,Tên sản phẩm : Khẩu trang vải không dệt cho bé họa tiết hoạt hình chuột Mickey và PrincessXuất Xứ : Sản xuất tại Nhật BảnKhẩu trang vải không dệt cho bé họa tiết hoạt hình Chuột Mickey và Princess N...,10000,10000,,,,,,available,,1000.0,1000.0,Lẻ 2 chiếc Khẩu trang vải không dệt cho bé họa tiết hoạt hình chuột Mickey và Princess Nội địa Nhật Bản (giao màu ngẫu nhiên),111461.0,OEM
92911270,4467583032459,"Tặng kèm bộ hộp đựng kính và khăn lau kính.Mắt kính râm đổi màu nam nữ 7K0540, tròng Polarized không màu, phân cực, chống tia UV, gọng kim loại không gỉ ôm sát khuôn mặtKính dùng cả ngày và đêm, dù...",279000,279000,,,,92.0,,available,,1000.0,1000.0,"Mắt kính mát nam đổi màu đi ngày đêm 7K0540DM. Kính nam  tròng Polarized chống tia UV, chống nắng. Gọng kim loại, ôm mặt",4735103.0,7k
100420828,4155206466172,"       ( Hàng Chuẩn ) Ống Tay Chống Nắng, Găng Tay Chống Nắng Hàn Quốc Chống Tia UV Dành Cho Nam Và Nữ Let's slim   GANG TAY CHỐNG NẮNG - CHỐNG TIA UV AQUA-X - LET'S SLIM   - Chất liệu sợi Aqua ...",49000,98000,,49000.0,50.0,13.0,,available,,1000.0,1000.0,"( Hàng Chuẩn ) Ống Tay Chống Nắng, Găng Tay Chống Nắng Hàn Quốc Chống Tia UV Dành Cho Nam Và Nữ Let's slim",111461.0,OEM
58046585,7032557795446,"     CÁCH CHỌN MẮT KÍNH TỐT, PHÂN BIỆT MẮT KÍNH TỐT VÀ MẮT KÍNH HÀNG CHỢ     Thị trường mắt kính đem lại lợi nhuận rất cao, đó là lý do vì sao bạn thấy các cửa hàng mắt kính luôn nằm ở những góc ngã ...",149000,149000,,,,41.0,,available,,1000.0,1000.0,"Mắt kính mát nữ thời trang form mắt mèo màu đen, chống tia UV. Mã DKY9903D.",872145.0,DKY
157125323,4374339586759,"Tất Lười Nam, Tất Giày Lười vải cotton mềm mại thoáng mát, Có đệm cao su chống trượt gót chân: loại vớ siêu ngắn thích hợp cho các bạn thích thể loại mang giấu vớ như khi mang giày lười, giày mọưu điể...",8000,16000,,8000.0,50.0,36.0,,available,,1000.0,1000.0,"Tất Lười Nam, Tất Nam mang Giày Lười vải cotton mềm mại thoáng mát, Có đệm cao su chống trượt gót chân - GOMTAT-LUOI02",5236665.0,GOMTAT
180851207,9150939515421,"Loại sản phẩm: Bao Tay Cụt Ngón Da Lộn Cao Cấp | Găng Tay Đi Phượt | Găng Tay Chạy Xe Máy, Xe Đạp Nửa Ngón Có Đệm Chống Sốc - Hàng Chính HãngTính năng:1. Chống mài mòn và chống sốc: Ba phần đệm chống...",83000,83000,,,,13.0,,available,,1000.0,1000.0,"Găng tay cụt ngón da lộn Cao Cấp Hatsu Pearl Izumi | Găng tay đi phượt | Găng tay chạy xe máy, Xe Đạp Nửa Ngón Có Đệm Chống Sốc - Hàng chính hãng",4833699.0,Hatsu
97332403,3416902126396,       - Dây đeo khẩu trang hạt cườm   - Kích thước: Dây dài trung bình 65-70cm (Khách hàng có thể inbox để điều chỉnh độ dài của dây cho phù hợp với yêu cầu của mình nha)   - Màu sắc: Nhiều màu...,60000,60000,,,,1.0,,available,,1000.0,1000.0, Dây đeo khẩu trang Maskstrap - Dây đeo kính sẵn theo yêu cầu,111461.0,OEM
